code,region,tipo_de_indicador,periodo,total
04,"Balears, Illes",Volumen de aguas residuales tratadas,2016,313.241
04,"Balears, Illes",Volumen de aguas residuales tratadas,2014,335.193
04,"Balears, Illes",Volumen de aguas residuales tratadas,2013,396.379
04,"Balears, Illes",Volumen de aguas residuales tratadas,2012,394.772
04,"Balears, Illes",Volumen de aguas residuales tratadas,2011,377.398
04,"Balears, Illes",Volumen de aguas residuales tratadas,2010,280.047
04,"Balears, Illes",Volumen de aguas residuales tratadas,2009,301.103
04,"Balears, Illes",Volumen de aguas residuales tratadas,2008,291.718
04,"Balears, Illes",Volumen de aguas residuales tratadas,2007,323.705
04,"Balears, Illes",Volumen de aguas residuales tratadas,2006,367.836
04,"Balears, Illes",Volumen de aguas residuales tratadas,2005,452.976
04,"Balears, Illes",Volumen de aguas residuales tratadas,2004,331.908
04,"Balears, Illes",Volumen de aguas residuales tratadas,2003,178.939
04,"Balears, Illes",Volumen de aguas residuales tratadas,2002,172.067
04,"Balears, Illes",Volumen de aguas residuales tratadas,2001,146.948
04,"Balears, Illes",Volumen de aguas residuales tratadas,2000,183.892
04,"Balears, Illes",Volumen total de agua reutilizada,2022,61.968
04,"Balears, Illes",Volumen total de agua reutilizada,2020,140.682
04,"Balears, Illes",Volumen total de agua reutilizada,2018,116.320
04,"Balears, Illes",Volumen total de agua reutilizada,2016,103.425
04,"Balears, Illes",Volumen total de agua reutilizada,2014,152.471
04,"Balears, Illes",Volumen total de agua reutilizada,2013,191.227
04,"Balears, Illes",Volumen total de agua reutilizada,2012,117.870
04,"Balears, Illes",Volumen total de agua reutilizada,2011,109.696
04,"Balears, Illes",Volumen total de agua reutilizada,2010,95.389
04,"Balears, Illes",Volumen total de agua reutilizada,2009,125.859
04,"Balears, Illes",Volumen total de agua reutilizada,2008,99.600
04,"Balears, Illes",Volumen total de agua reutilizada,2007,108.131
04,"Balears, Illes",Volumen total de agua reutilizada,2006,131.771
04,"Balears, Illes",Volumen total de agua reutilizada,2005,149.732
04,"Balears, Illes",Volumen total de agua reutilizada,2004,101.280
04,"Balears, Illes",Volumen total de agua reutilizada,2003,51.043
04,"Balears, Illes",Volumen total de agua reutilizada,2002,64.486
04,"Balears, Illes",Volumen total de agua reutilizada,2001,64.181
04,"Balears, Illes",Volumen total de agua reutilizada,2000,101.197
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2022,73.923
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2020,98.223
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2018,102.507
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2016,97.948
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2014,95.166
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2013,93.396
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2012,87.038
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2011,68.648
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2010,104.159
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2009,70.022
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2008,77.942
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2007,74.987
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2006,63.386
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2005,49.364
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2004,36.101
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2003,38.704
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2002,41.763
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2001,41.521
04,"Balears, Illes",Importe facturado por alcantarillado y depuración,2000,34.450
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2022,2.658
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2020,3.889
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2018,3.622
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2016,3.720
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2014,3.684
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2013,3.672
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2012,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2011,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2010,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2009,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2008,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2007,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2006,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2005,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2004,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2003,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2002,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2001,..
04,"Balears, Illes",Longitud de la red de alcantarillado (km),2000,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,98.368
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,44.619
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,32.272
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,44.490
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,19.743
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,25.153
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,35.739
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,34.446
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
04,"Balears, Illes",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
05,Canarias,Volumen de aguas residuales tratadas,2022,373.856
05,Canarias,Volumen de aguas residuales tratadas,2020,318.386
05,Canarias,Volumen de aguas residuales tratadas,2018,282.590
05,Canarias,Volumen de aguas residuales tratadas,2016,341.769
05,Canarias,Volumen de aguas residuales tratadas,2014,382.674
05,Canarias,Volumen de aguas residuales tratadas,2013,330.186
05,Canarias,Volumen de aguas residuales tratadas,2012,367.286
05,Canarias,Volumen de aguas residuales tratadas,2011,341.566
05,Canarias,Volumen de aguas residuales tratadas,2010,339.630
05,Canarias,Volumen de aguas residuales tratadas,2009,357.252
05,Canarias,Volumen de aguas residuales tratadas,2008,340.174
05,Canarias,Volumen de aguas residuales tratadas,2007,297.974
05,Canarias,Volumen de aguas residuales tratadas,2006,297.054
05,Canarias,Volumen de aguas residuales tratadas,2005,258.900
05,Canarias,Volumen de aguas residuales tratadas,2004,209.647
05,Canarias,Volumen de aguas residuales tratadas,2003,224.998
05,Canarias,Volumen de aguas residuales tratadas,2002,207.657
05,Canarias,Volumen de aguas residuales tratadas,2001,166.612
05,Canarias,Volumen de aguas residuales tratadas,2000,181.895
05,Canarias,Volumen total de agua reutilizada,2022,104.805
05,Canarias,Volumen total de agua reutilizada,2020,75.336
05,Canarias,Volumen total de agua reutilizada,2018,61.711
05,Canarias,Volumen total de agua reutilizada,2016,67.962
05,Canarias,Volumen total de agua reutilizada,2014,75.968
05,Canarias,Volumen total de agua reutilizada,2013,69.611
05,Canarias,Volumen total de agua reutilizada,2012,85.344
05,Canarias,Volumen total de agua reutilizada,2011,85.282
05,Canarias,Volumen total de agua reutilizada,2010,86.956
05,Canarias,Volumen total de agua reutilizada,2009,96.292
05,Canarias,Volumen total de agua reutilizada,2008,90.876
05,Canarias,Volumen total de agua reutilizada,2007,90.327
05,Canarias,Volumen total de agua reutilizada,2006,166.195
05,Canarias,Volumen total de agua reutilizada,2005,81.013
05,Canarias,Volumen total de agua reutilizada,2004,81.777
05,Canarias,Volumen total de agua reutilizada,2003,117.996
05,Canarias,Volumen total de agua reutilizada,2002,102.440
05,Canarias,Volumen total de agua reutilizada,2001,78.132
05,Canarias,Volumen total de agua reutilizada,2000,98.737
05,Canarias,Importe facturado por alcantarillado y depuración,2022,74.174
05,Canarias,Importe facturado por alcantarillado y depuración,2020,54.208
05,Canarias,Importe facturado por alcantarillado y depuración,2018,55.701
05,Canarias,Importe facturado por alcantarillado y depuración,2016,62.441
05,Canarias,Importe facturado por alcantarillado y depuración,2014,53.816
05,Canarias,Importe facturado por alcantarillado y depuración,2013,59.199
05,Canarias,Importe facturado por alcantarillado y depuración,2012,63.488
05,Canarias,Importe facturado por alcantarillado y depuración,2011,65.149
05,Canarias,Importe facturado por alcantarillado y depuración,2010,55.936
05,Canarias,Importe facturado por alcantarillado y depuración,2009,56.709
05,Canarias,Importe facturado por alcantarillado y depuración,2008,48.350
05,Canarias,Importe facturado por alcantarillado y depuración,2007,56.882
05,Canarias,Importe facturado por alcantarillado y depuración,2006,47.493
05,Canarias,Importe facturado por alcantarillado y depuración,2005,44.236
05,Canarias,Importe facturado por alcantarillado y depuración,2004,47.324
05,Canarias,Importe facturado por alcantarillado y depuración,2003,37.347
05,Canarias,Importe facturado por alcantarillado y depuración,2002,33.460
05,Canarias,Importe facturado por alcantarillado y depuración,2001,28.758
05,Canarias,Importe facturado por alcantarillado y depuración,2000,25.916
05,Canarias,Longitud de la red de alcantarillado (km),2022,4.691
05,Canarias,Longitud de la red de alcantarillado (km),2020,5.469
05,Canarias,Longitud de la red de alcantarillado (km),2018,6.197
05,Canarias,Longitud de la red de alcantarillado (km),2016,5.424
05,Canarias,Longitud de la red de alcantarillado (km),2014,5.562
05,Canarias,Longitud de la red de alcantarillado (km),2013,8.188
05,Canarias,Longitud de la red de alcantarillado (km),2012,..
05,Canarias,Longitud de la red de alcantarillado (km),2011,..
05,Canarias,Longitud de la red de alcantarillado (km),2010,..
05,Canarias,Longitud de la red de alcantarillado (km),2009,..
05,Canarias,Longitud de la red de alcantarillado (km),2008,..
05,Canarias,Longitud de la red de alcantarillado (km),2007,..
05,Canarias,Longitud de la red de alcantarillado (km),2006,..
05,Canarias,Longitud de la red de alcantarillado (km),2005,..
05,Canarias,Longitud de la red de alcantarillado (km),2004,..
05,Canarias,Longitud de la red de alcantarillado (km),2003,..
05,Canarias,Longitud de la red de alcantarillado (km),2002,..
05,Canarias,Longitud de la red de alcantarillado (km),2001,..
05,Canarias,Longitud de la red de alcantarillado (km),2000,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,25.679
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,22.245
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,21.815
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,17.405
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,25.497
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,17.006
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,62.344
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,30.602
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
05,Canarias,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
06,Cantabria,Volumen de aguas residuales tratadas,2022,874.605
06,Cantabria,Volumen de aguas residuales tratadas,2020,293.290
06,Cantabria,Volumen de aguas residuales tratadas,2018,349.650
06,Cantabria,Volumen de aguas residuales tratadas,2016,319.351
06,Cantabria,Volumen de aguas residuales tratadas,2014,266.992
06,Cantabria,Volumen de aguas residuales tratadas,2013,286.585
06,Cantabria,Volumen de aguas residuales tratadas,2012,257.359
06,Cantabria,Volumen de aguas residuales tratadas,2011,245.869
06,Cantabria,Volumen de aguas residuales tratadas,2010,279.236
06,Cantabria,Volumen de aguas residuales tratadas,2009,243.190
06,Cantabria,Volumen de aguas residuales tratadas,2008,254.799
06,Cantabria,Volumen de aguas residuales tratadas,2007,223.436
06,Cantabria,Volumen de aguas residuales tratadas,2006,283.538
06,Cantabria,Volumen de aguas residuales tratadas,2005,287.291
06,Cantabria,Volumen de aguas residuales tratadas,2004,204.618
06,Cantabria,Volumen de aguas residuales tratadas,2003,85.211
06,Cantabria,Volumen de aguas residuales tratadas,2002,65.373
06,Cantabria,Volumen de aguas residuales tratadas,2001,49.138
06,Cantabria,Volumen de aguas residuales tratadas,2000,85.939
06,Cantabria,Volumen total de agua reutilizada,2022,0
06,Cantabria,Volumen total de agua reutilizada,2020,4.911
06,Cantabria,Volumen total de agua reutilizada,2018,3.910
06,Cantabria,Volumen total de agua reutilizada,2016,5.486
06,Cantabria,Volumen total de agua reutilizada,2014,5.337
06,Cantabria,Volumen total de agua reutilizada,2013,5.636
06,Cantabria,Volumen total de agua reutilizada,2012,10.413
06,Cantabria,Volumen total de agua reutilizada,2011,0
06,Cantabria,Volumen total de agua reutilizada,2010,0
06,Cantabria,Volumen total de agua reutilizada,2009,0
06,Cantabria,Volumen total de agua reutilizada,2008,0
06,Cantabria,Volumen total de agua reutilizada,2007,0
06,Cantabria,Volumen total de agua reutilizada,2006,3.442
06,Cantabria,Volumen total de agua reutilizada,2005,3.431
06,Cantabria,Volumen total de agua reutilizada,2004,2.715
06,Cantabria,Volumen total de agua reutilizada,2003,11.843
06,Cantabria,Volumen total de agua reutilizada,2002,753
06,Cantabria,Volumen total de agua reutilizada,2001,318
06,Cantabria,Volumen total de agua reutilizada,2000,0
06,Cantabria,Importe facturado por alcantarillado y depuración,2022,29.029
06,Cantabria,Importe facturado por alcantarillado y depuración,2020,40.967
06,Cantabria,Importe facturado por alcantarillado y depuración,2018,35.835
06,Cantabria,Importe facturado por alcantarillado y depuración,2016,37.354
06,Cantabria,Importe facturado por alcantarillado y depuración,2014,36.131
06,Cantabria,Importe facturado por alcantarillado y depuración,2013,31.060
06,Cantabria,Importe facturado por alcantarillado y depuración,2012,26.833
06,Cantabria,Importe facturado por alcantarillado y depuración,2011,28.593
06,Cantabria,Importe facturado por alcantarillado y depuración,2010,23.743
06,Cantabria,Importe facturado por alcantarillado y depuración,2009,21.374
06,Cantabria,Importe facturado por alcantarillado y depuración,2008,20.232
06,Cantabria,Importe facturado por alcantarillado y depuración,2007,19.598
06,Cantabria,Importe facturado por alcantarillado y depuración,2006,14.217
06,Cantabria,Importe facturado por alcantarillado y depuración,2005,14.526
06,Cantabria,Importe facturado por alcantarillado y depuración,2004,13.210
06,Cantabria,Importe facturado por alcantarillado y depuración,2003,13.771
06,Cantabria,Importe facturado por alcantarillado y depuración,2002,12.508
06,Cantabria,Importe facturado por alcantarillado y depuración,2001,12.187
06,Cantabria,Importe facturado por alcantarillado y depuración,2000,12.447
06,Cantabria,Longitud de la red de alcantarillado (km),2022,3.903
06,Cantabria,Longitud de la red de alcantarillado (km),2020,2.347
06,Cantabria,Longitud de la red de alcantarillado (km),2018,2.305
06,Cantabria,Longitud de la red de alcantarillado (km),2016,2.405
06,Cantabria,Longitud de la red de alcantarillado (km),2014,2.473
06,Cantabria,Longitud de la red de alcantarillado (km),2013,2.569
06,Cantabria,Longitud de la red de alcantarillado (km),2012,..
06,Cantabria,Longitud de la red de alcantarillado (km),2011,..
06,Cantabria,Longitud de la red de alcantarillado (km),2010,..
06,Cantabria,Longitud de la red de alcantarillado (km),2009,..
06,Cantabria,Longitud de la red de alcantarillado (km),2008,..
06,Cantabria,Longitud de la red de alcantarillado (km),2007,..
06,Cantabria,Longitud de la red de alcantarillado (km),2006,..
06,Cantabria,Longitud de la red de alcantarillado (km),2005,..
06,Cantabria,Longitud de la red de alcantarillado (km),2004,..
06,Cantabria,Longitud de la red de alcantarillado (km),2003,..
06,Cantabria,Longitud de la red de alcantarillado (km),2002,..
06,Cantabria,Longitud de la red de alcantarillado (km),2001,..
06,Cantabria,Longitud de la red de alcantarillado (km),2000,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,21.472
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,22.301
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,24.066
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,24.582
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,66.904
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,22.498
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,32.991
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,48.602
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
06,Cantabria,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
07,Castilla y León,Volumen de aguas residuales tratadas,2022,1.400.261
07,Castilla y León,Volumen de aguas residuales tratadas,2020,1.129.762
07,Castilla y León,Volumen de aguas residuales tratadas,2018,1.304.756
07,Castilla y León,Volumen de aguas residuales tratadas,2016,1.026.339
07,Castilla y León,Volumen de aguas residuales tratadas,2014,1.070.390
07,Castilla y León,Volumen de aguas residuales tratadas,2013,1.090.397
07,Castilla y León,Volumen de aguas residuales tratadas,2012,1.180.864
07,Castilla y León,Volumen de aguas residuales tratadas,2011,1.085.202
07,Castilla y León,Volumen de aguas residuales tratadas,2010,1.425.452
07,Castilla y León,Volumen de aguas residuales tratadas,2009,1.325.983
07,Castilla y León,Volumen de aguas residuales tratadas,2008,1.297.653
07,Castilla y León,Volumen de aguas residuales tratadas,2007,1.719.236
07,Castilla y León,Volumen de aguas residuales tratadas,2006,1.588.593
07,Castilla y León,Volumen de aguas residuales tratadas,2005,1.453.871
07,Castilla y León,Volumen de aguas residuales tratadas,2004,983.050
07,Castilla y León,Volumen de aguas residuales tratadas,2003,537.222
07,Castilla y León,Volumen de aguas residuales tratadas,2002,513.616
07,Castilla y León,Volumen de aguas residuales tratadas,2001,295.914
07,Castilla y León,Volumen de aguas residuales tratadas,2000,299.200
07,Castilla y León,Volumen total de agua reutilizada,2022,13.577
07,Castilla y León,Volumen total de agua reutilizada,2020,11.429
07,Castilla y León,Volumen total de agua reutilizada,2018,26.461
07,Castilla y León,Volumen total de agua reutilizada,2016,9.387
07,Castilla y León,Volumen total de agua reutilizada,2014,10.758
07,Castilla y León,Volumen total de agua reutilizada,2013,13.841
07,Castilla y León,Volumen total de agua reutilizada,2012,8.438
07,Castilla y León,Volumen total de agua reutilizada,2011,2.460
07,Castilla y León,Volumen total de agua reutilizada,2010,9.693
07,Castilla y León,Volumen total de agua reutilizada,2009,9.430
07,Castilla y León,Volumen total de agua reutilizada,2008,8.864
07,Castilla y León,Volumen total de agua reutilizada,2007,8.790
07,Castilla y León,Volumen total de agua reutilizada,2006,13.845
07,Castilla y León,Volumen total de agua reutilizada,2005,4.793
07,Castilla y León,Volumen total de agua reutilizada,2004,3.693
07,Castilla y León,Volumen total de agua reutilizada,2003,3.505
07,Castilla y León,Volumen total de agua reutilizada,2002,18.050
07,Castilla y León,Volumen total de agua reutilizada,2001,2.953
07,Castilla y León,Volumen total de agua reutilizada,2000,2.060
07,Castilla y León,Importe facturado por alcantarillado y depuración,2022,110.398
07,Castilla y León,Importe facturado por alcantarillado y depuración,2020,91.994
07,Castilla y León,Importe facturado por alcantarillado y depuración,2018,96.574
07,Castilla y León,Importe facturado por alcantarillado y depuración,2016,97.534
07,Castilla y León,Importe facturado por alcantarillado y depuración,2014,94.668
07,Castilla y León,Importe facturado por alcantarillado y depuración,2013,97.520
07,Castilla y León,Importe facturado por alcantarillado y depuración,2012,109.990
07,Castilla y León,Importe facturado por alcantarillado y depuración,2011,92.986
07,Castilla y León,Importe facturado por alcantarillado y depuración,2010,111.100
07,Castilla y León,Importe facturado por alcantarillado y depuración,2009,109.870
07,Castilla y León,Importe facturado por alcantarillado y depuración,2008,103.715
07,Castilla y León,Importe facturado por alcantarillado y depuración,2007,129.035
07,Castilla y León,Importe facturado por alcantarillado y depuración,2006,96.834
07,Castilla y León,Importe facturado por alcantarillado y depuración,2005,64.651
07,Castilla y León,Importe facturado por alcantarillado y depuración,2004,47.057
07,Castilla y León,Importe facturado por alcantarillado y depuración,2003,34.387
07,Castilla y León,Importe facturado por alcantarillado y depuración,2002,19.284
07,Castilla y León,Importe facturado por alcantarillado y depuración,2001,20.188
07,Castilla y León,Importe facturado por alcantarillado y depuración,2000,15.224
07,Castilla y León,Longitud de la red de alcantarillado (km),2022,12.620
07,Castilla y León,Longitud de la red de alcantarillado (km),2020,9.925
07,Castilla y León,Longitud de la red de alcantarillado (km),2018,10.644
07,Castilla y León,Longitud de la red de alcantarillado (km),2016,9.880
07,Castilla y León,Longitud de la red de alcantarillado (km),2014,10.807
07,Castilla y León,Longitud de la red de alcantarillado (km),2013,10.309
07,Castilla y León,Longitud de la red de alcantarillado (km),2012,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2011,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2010,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2009,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2008,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2007,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2006,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2005,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2004,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2003,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2002,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2001,..
07,Castilla y León,Longitud de la red de alcantarillado (km),2000,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,54.833
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,91.635
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,112.992
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,89.167
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,72.747
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,81.278
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,77.449
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,74.381
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
07,Castilla y León,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2022,604.317
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2020,557.720
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2018,646.665
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2016,498.337
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2014,528.160
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2013,636.849
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2012,606.197
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2011,697.040
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2010,581.596
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2009,543.248
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2008,508.587
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2007,429.921
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2006,488.963
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2005,581.152
