code,region,grupos_de_usuarios_e_importe,periodo,total
16,País Vasco,Longitud de la red de suministro (km),2009,..
16,País Vasco,Longitud de la red de suministro (km),2008,..
16,País Vasco,Longitud de la red de suministro (km),2007,..
16,País Vasco,Longitud de la red de suministro (km),2006,..
16,País Vasco,Longitud de la red de suministro (km),2005,..
16,País Vasco,Longitud de la red de suministro (km),2004,..
16,País Vasco,Longitud de la red de suministro (km),2003,..
16,País Vasco,Longitud de la red de suministro (km),2002,..
16,País Vasco,Longitud de la red de suministro (km),2001,..
16,País Vasco,Longitud de la red de suministro (km),2000,..
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2022,27.723
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2020,25.032
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2018,27.290
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2016,21.173
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2014,22.051
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2013,23.896
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2012,24.366
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2011,28.550
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2010,27.987
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2009,29.478
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2008,32.398
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2007,30.870
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2006,30.081
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2005,28.795
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2004,29.181
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2003,25.594
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2002,39.447
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2001,35.377
17,"Rioja, La",Volumen total de agua registrada y distribuida por tipo de usuario,2000,40.405
17,"Rioja, La",- Sectores económicos,2022,6.998
17,"Rioja, La",- Sectores económicos,2020,7.944
17,"Rioja, La",- Sectores económicos,2018,9.736
17,"Rioja, La",- Sectores económicos,2016,5.650
17,"Rioja, La",- Sectores económicos,2014,7.312
17,"Rioja, La",- Sectores económicos,2013,8.395
17,"Rioja, La",- Sectores económicos,2012,7.593
17,"Rioja, La",- Sectores económicos,2011,8.774
17,"Rioja, La",- Sectores económicos,2010,7.679
17,"Rioja, La",- Sectores económicos,2009,9.145
17,"Rioja, La",- Sectores económicos,2008,12.313
17,"Rioja, La",- Sectores económicos,2007,10.554
17,"Rioja, La",- Sectores económicos,2006,10.807
17,"Rioja, La",- Sectores económicos,2005,10.070
17,"Rioja, La",- Sectores económicos,2004,8.665
17,"Rioja, La",- Sectores económicos,2003,5.555
17,"Rioja, La",- Sectores económicos,2002,12.272
17,"Rioja, La",- Sectores económicos,2001,10.099
17,"Rioja, La",- Sectores económicos,2000,8.161
17,"Rioja, La",- Hogares,2022,13.758
17,"Rioja, La",- Hogares,2020,14.276
17,"Rioja, La",- Hogares,2018,13.259
17,"Rioja, La",- Hogares,2016,13.074
17,"Rioja, La",- Hogares,2014,12.180
17,"Rioja, La",- Hogares,2013,12.967
17,"Rioja, La",- Hogares,2012,15.219
17,"Rioja, La",- Hogares,2011,14.016
17,"Rioja, La",- Hogares,2010,13.950
17,"Rioja, La",- Hogares,2009,15.121
17,"Rioja, La",- Hogares,2008,17.190
17,"Rioja, La",- Hogares,2007,17.024
17,"Rioja, La",- Hogares,2006,16.600
17,"Rioja, La",- Hogares,2005,15.955
17,"Rioja, La",- Hogares,2004,15.113
17,"Rioja, La",- Hogares,2003,14.257
17,"Rioja, La",- Hogares,2002,14.355
17,"Rioja, La",- Hogares,2001,14.416
17,"Rioja, La",- Hogares,2000,17.978
17,"Rioja, La",- Consumos municipales,2022,6.966
17,"Rioja, La",- Consumos municipales,2020,2.812
17,"Rioja, La",- Consumos municipales,2018,4.295
17,"Rioja, La",- Consumos municipales,2016,2.449
17,"Rioja, La",- Consumos municipales,2014,2.559
17,"Rioja, La",- Consumos municipales,2013,2.534
17,"Rioja, La",- Consumos municipales,2012,1.554
17,"Rioja, La",- Consumos municipales,2011,5.760
17,"Rioja, La",- Consumos municipales,2010,6.358
17,"Rioja, La",- Consumos municipales,2009,5.212
17,"Rioja, La",- Consumos municipales,2008,2.895
17,"Rioja, La",- Consumos municipales,2007,3.292
17,"Rioja, La",- Consumos municipales,2006,2.674
17,"Rioja, La",- Consumos municipales,2005,2.770
17,"Rioja, La",- Consumos municipales,2004,5.403
17,"Rioja, La",- Consumos municipales,2003,5.782
17,"Rioja, La",- Consumos municipales,2002,12.820
17,"Rioja, La",- Consumos municipales,2001,10.862
17,"Rioja, La",- Consumos municipales,2000,14.266
17,"Rioja, La",Importe facturado por el agua suministrada,2022,17.881
17,"Rioja, La",Importe facturado por el agua suministrada,2020,14.609
17,"Rioja, La",Importe facturado por el agua suministrada,2018,13.819
17,"Rioja, La",Importe facturado por el agua suministrada,2016,11.087
17,"Rioja, La",Importe facturado por el agua suministrada,2014,12.162
17,"Rioja, La",Importe facturado por el agua suministrada,2013,11.913
17,"Rioja, La",Importe facturado por el agua suministrada,2012,14.144
17,"Rioja, La",Importe facturado por el agua suministrada,2011,14.903
17,"Rioja, La",Importe facturado por el agua suministrada,2010,14.035
17,"Rioja, La",Importe facturado por el agua suministrada,2009,14.112
17,"Rioja, La",Importe facturado por el agua suministrada,2008,15.857
17,"Rioja, La",Importe facturado por el agua suministrada,2007,13.034
17,"Rioja, La",Importe facturado por el agua suministrada,2006,12.312
17,"Rioja, La",Importe facturado por el agua suministrada,2005,11.478
17,"Rioja, La",Importe facturado por el agua suministrada,2004,11.393
17,"Rioja, La",Importe facturado por el agua suministrada,2003,7.934
17,"Rioja, La",Importe facturado por el agua suministrada,2002,9.534
17,"Rioja, La",Importe facturado por el agua suministrada,2001,7.363
17,"Rioja, La",Importe facturado por el agua suministrada,2000,8.793
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2022,160
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2020,304
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2018,121
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2016,2.988
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2014,3.823
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2013,2.824
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2012,2.338
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2011,230
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2010,665
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2009,7.318
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2008,340
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2007,2.555
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2006,2.966
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2005,2.289
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2004,5.403
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2003,7.324
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2002,3.747
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2001,992
17,"Rioja, La",Importe total de la inversión en los servicios de suministro,2000,21.035
17,"Rioja, La",Longitud de la red de suministro (km),2022,1.768
17,"Rioja, La",Longitud de la red de suministro (km),2020,1.156
17,"Rioja, La",Longitud de la red de suministro (km),2018,1.125
17,"Rioja, La",Longitud de la red de suministro (km),2016,946
17,"Rioja, La",Longitud de la red de suministro (km),2014,1.057
17,"Rioja, La",Longitud de la red de suministro (km),2013,1.088
17,"Rioja, La",Longitud de la red de suministro (km),2012,..
17,"Rioja, La",Longitud de la red de suministro (km),2011,..
17,"Rioja, La",Longitud de la red de suministro (km),2010,..
17,"Rioja, La",Longitud de la red de suministro (km),2009,..
17,"Rioja, La",Longitud de la red de suministro (km),2008,..
17,"Rioja, La",Longitud de la red de suministro (km),2007,..
17,"Rioja, La",Longitud de la red de suministro (km),2006,..
17,"Rioja, La",Longitud de la red de suministro (km),2005,..
17,"Rioja, La",Longitud de la red de suministro (km),2004,..
17,"Rioja, La",Longitud de la red de suministro (km),2003,..
17,"Rioja, La",Longitud de la red de suministro (km),2002,..
17,"Rioja, La",Longitud de la red de suministro (km),2001,..
17,"Rioja, La",Longitud de la red de suministro (km),2000,..
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2022,10.213
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2020,10.651
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2018,10.336
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2016,8.642
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2014,8.751
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2013,8.770
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2012,8.897
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2011,13.117
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2010,12.297
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2009,9.287
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2008,9.365
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2007,9.271
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2006,9.860
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2005,9.722
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2004,9.597
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2003,9.655
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2002,9.512
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2001,9.631
18,Ceuta y Melilla,Volumen total de agua registrada y distribuida por tipo de usuario,2000,9.744
18,Ceuta y Melilla,- Sectores económicos,2022,295
18,Ceuta y Melilla,- Sectores económicos,2020,1.289
18,Ceuta y Melilla,- Sectores económicos,2018,951
18,Ceuta y Melilla,- Sectores económicos,2016,691
18,Ceuta y Melilla,- Sectores económicos,2014,691
18,Ceuta y Melilla,- Sectores económicos,2013,674
18,Ceuta y Melilla,- Sectores económicos,2012,738
18,Ceuta y Melilla,- Sectores económicos,2011,2.429
18,Ceuta y Melilla,- Sectores económicos,2010,961
18,Ceuta y Melilla,- Sectores económicos,2009,819
18,Ceuta y Melilla,- Sectores económicos,2008,897
18,Ceuta y Melilla,- Sectores económicos,2007,826
18,Ceuta y Melilla,- Sectores económicos,2006,836
18,Ceuta y Melilla,- Sectores económicos,2005,789
18,Ceuta y Melilla,- Sectores económicos,2004,786
18,Ceuta y Melilla,- Sectores económicos,2003,732
18,Ceuta y Melilla,- Sectores económicos,2002,880
18,Ceuta y Melilla,- Sectores económicos,2001,892
18,Ceuta y Melilla,- Sectores económicos,2000,901
18,Ceuta y Melilla,- Hogares,2022,9.013
18,Ceuta y Melilla,- Hogares,2020,7.523
18,Ceuta y Melilla,- Hogares,2018,7.553
18,Ceuta y Melilla,- Hogares,2016,6.397
18,Ceuta y Melilla,- Hogares,2014,6.484
18,Ceuta y Melilla,- Hogares,2013,6.488
18,Ceuta y Melilla,- Hogares,2012,6.608
18,Ceuta y Melilla,- Hogares,2011,9.298
18,Ceuta y Melilla,- Hogares,2010,8.727
18,Ceuta y Melilla,- Hogares,2009,6.552
18,Ceuta y Melilla,- Hogares,2008,6.869
18,Ceuta y Melilla,- Hogares,2007,6.830
18,Ceuta y Melilla,- Hogares,2006,7.298
18,Ceuta y Melilla,- Hogares,2005,7.124
18,Ceuta y Melilla,- Hogares,2004,7.397
18,Ceuta y Melilla,- Hogares,2003,7.251
18,Ceuta y Melilla,- Hogares,2002,7.750
18,Ceuta y Melilla,- Hogares,2001,7.970
18,Ceuta y Melilla,- Hogares,2000,7.897
18,Ceuta y Melilla,- Consumos municipales,2022,905
18,Ceuta y Melilla,- Consumos municipales,2020,1.839
18,Ceuta y Melilla,- Consumos municipales,2018,1.832
18,Ceuta y Melilla,- Consumos municipales,2016,1.554
18,Ceuta y Melilla,- Consumos municipales,2014,1.576
18,Ceuta y Melilla,- Consumos municipales,2013,1.608
18,Ceuta y Melilla,- Consumos municipales,2012,1.551
18,Ceuta y Melilla,- Consumos municipales,2011,1.390
18,Ceuta y Melilla,- Consumos municipales,2010,2.609
18,Ceuta y Melilla,- Consumos municipales,2009,1.916
18,Ceuta y Melilla,- Consumos municipales,2008,1.599
18,Ceuta y Melilla,- Consumos municipales,2007,1.615
18,Ceuta y Melilla,- Consumos municipales,2006,1.726
18,Ceuta y Melilla,- Consumos municipales,2005,1.809
18,Ceuta y Melilla,- Consumos municipales,2004,1.414
18,Ceuta y Melilla,- Consumos municipales,2003,1.672
18,Ceuta y Melilla,- Consumos municipales,2002,882
18,Ceuta y Melilla,- Consumos municipales,2001,769
18,Ceuta y Melilla,- Consumos municipales,2000,946
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2022,11.431
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2020,15.116
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2018,14.757
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2016,12.621
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2014,12.190
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2013,12.044
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2012,12.470
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2011,16.090
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2010,12.579
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2009,9.686
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2008,9.711
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2007,6.603
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2006,8.038
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2005,7.673
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2004,7.099
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2003,7.129
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2002,6.445
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2001,6.064
18,Ceuta y Melilla,Importe facturado por el agua suministrada,2000,5.650
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2022,5.000
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2020,1.720
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2018,1.830
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2016,1.625
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2014,1.823
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2013,1.941
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2012,4.107
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2011,1.400
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2010,7.450
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2009,3.333
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2008,3.107
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2007,2.832
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2006,395
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2005,420
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2004,2.083
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2003,0
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2002,0
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2001,0
18,Ceuta y Melilla,Importe total de la inversión en los servicios de suministro,2000,0
18,Ceuta y Melilla,Longitud de la red de suministro (km),2022,615
18,Ceuta y Melilla,Longitud de la red de suministro (km),2020,410
18,Ceuta y Melilla,Longitud de la red de suministro (km),2018,410
18,Ceuta y Melilla,Longitud de la red de suministro (km),2016,400
18,Ceuta y Melilla,Longitud de la red de suministro (km),2014,392
18,Ceuta y Melilla,Longitud de la red de suministro (km),2013,392
18,Ceuta y Melilla,Longitud de la red de suministro (km),2012,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2011,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2010,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2009,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2008,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2007,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2006,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2005,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2004,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2003,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2002,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2001,..
18,Ceuta y Melilla,Longitud de la red de suministro (km),2000,..
